"FID","SRC_AGENCY","FIRE_ID","LATITUDE","LONGITUDE","YEAR","MONTH","DAY","DECADE","SIZE_HA"
"412280","NB","5619","45.157940000000004","-66.773020000000002","1999","4","12","1990-1999","1.000000000000000"
"412281","NB","5633","45.271520000000002","-66.853960000000001","1999","4","25","1990-1999","5.000000000000000"
"412282","NB","5634","45.321480000000001","-66.753879999999995","1999","4","25","1990-1999","2.000000000000000"
"412283","NB","5641","45.139519999999997","-66.735060000000004","1999","4","28","1990-1999","1.000000000000000"
"412284","NB","5650","45.217160000000000","-66.809420000000003","1999","4","28","1990-1999","1.000000000000000"
"412285","NB","5653","45.353619999999999","-66.821860000000001","1999","4","28","1990-1999","20.000000000000000"
"412286","NB","5656","45.339449999999999","-66.766720000000007","1999","4","28","1990-1999","0.500000000000000"
"412287","NB","5658","45.280540000000002","-66.847639999999998","1999","4","28","1990-1999","5.000000000000000"
"412288","NB","5666","45.162579999999998","-66.834909999999994","1999","5","1","1990-1999","0.300000000000000"
"412289","NB","5670","45.584960000000002","-66.873019999999997","1999","5","1","1990-1999","10.000000000000000"
"412290","NB","5678","45.498359999999998","-66.460020000000000","1999","5","1","1990-1999","0.500000000000000"
"412291","NB","5690","45.163570000000000","-67.036590000000004","1999","5","2","1990-1999","0.100000000000000"
"412292","NB","5722","45.239559999999997","-66.841380000000001","1999","5","4","1990-1999","0.100000000000000"
"412293","NB","5732","45.662219999999998","-66.059809999999999","1999","5","4","1990-1999","0.100000000000000"
"412294","NB","5761","45.189509999999999","-66.966949999999997","1999","5","7","1990-1999","0.100000000000000"
"412295","NB","5783","45.389290000000003","-66.078969999999998","1999","5","14","1990-1999","0.100000000000000"
"412296","NB","5829","45.221400000000003","-66.892189999999999","1999","5","28","1990-1999","50.000000000000000"
"412297","NB","5858","45.225980000000000","-66.753979999999999","1999","6","3","1990-1999","0.200000000000000"
"412298","NB","5904","45.571420000000003","-66.885739999999998","1999","6","19","1990-1999","0.400000000000000"
"412299","NB","5932","45.466850000000001","-66.434470000000005","1999","6","22","1990-1999","0.100000000000000"
"412300","NB","5950","45.393650000000001","-66.127930000000006","1999","6","23","1990-1999","0.100000000000000"
"412301","NB","5961","45.385080000000002","-66.834810000000004","1999","6","23","1990-1999","0.300000000000000"
"412302","NB","6003","45.225909999999999","-66.509330000000006","1999","6","24","1990-1999","2.000000000000000"
"412303","NB","6086","45.384779999999999","-66.328119999999998","1999","7","19","1990-1999","7.000000000000000"
"412304","NB","6097","45.466769999999997","-66.072710000000001","1999","7","20","1990-1999","0.100000000000000"
"412305","NB","6146","45.516750000000002","-65.972650000000002","1999","8","3","1990-1999","0.300000000000000"
"412306","NB","6148","45.371470000000002","-66.628270000000001","1999","8","4","1990-1999","2.600000000000000"
"412307","NB","6166","45.189360000000001","-66.453869999999995","1999","8","26","1990-1999","0.100000000000000"
"412308","NB","6172","45.202829999999999","-66.372860000000003","1999","8","31","1990-1999","0.100000000000000"
"412309","NB","6243","45.593519999999998","-65.927520000000001","2000","4","21","2000-2009","0.900000000000000"
"412310","NB","6245","45.371639999999999","-66.815579999999997","2000","4","21","2000-2009","1.000000000000000"
"412311","NB","6246","45.276060000000001","-66.841239999999999","2000","4","21","2000-2009","0.200000000000000"
"412312","NB","6250","45.126429999999999","-67.103409999999997","2000","5","3","2000-2009","0.500000000000000"
"412313","NB","6277","45.175980000000003","-66.754019999999997","2000","5","6","2000-2009","1.000000000000000"
"412314","NB","6292","45.334949999999999","-66.641120000000001","2000","5","16","2000-2009","2.000000000000000"
"412315","NB","6299","45.512369999999997","-66.466409999999996","2000","5","20","2000-2009","2.000000000000000"
"412316","NB","8000","45.144100000000002","-67.054379999999995","2005","5","13","2000-2009","8.000000000000000"
"412317","NB","6311","45.152909999999999","-66.886070000000004","2000","5","30","2000-2009","0.100000000000000"
"412318","NB","6313","45.185180000000003","-67.147949999999994","2000","5","30","2000-2009","1.000000000000000"
"412319","NB","6317","45.239519999999999","-66.854110000000006","2000","6","1","2000-2009","0.100000000000000"
"412320","NB","6319","45.148530000000001","-67.067139999999995","2000","6","1","2000-2009","0.500000000000000"
"412321","NB","6324","45.171430000000001","-66.660330000000002","2000","6","3","2000-2009","0.200000000000000"
"412322","NB","6327","45.285020000000003","-66.854039999999998","2000","6","4","2000-2009","0.100000000000000"
"412323","NB","6337","45.134869999999999","-66.798599999999993","2000","6","9","2000-2009","0.800000000000000"
"412324","NB","6379","45.357619999999997","-66.115409999999997","2000","6","26","2000-2009","0.100000000000000"
"412325","NB","6382","45.357640000000004","-66.121790000000004","2000","6","27","2000-2009","0.100000000000000"
"412326","NB","6411","45.475839999999998","-66.421670000000006","2000","7","18","2000-2009","0.100000000000000"
"412327","NB","6435","45.175950000000000","-66.766739999999999","2000","8","1","2000-2009","0.100000000000000"
"412328","NB","6478","45.130540000000003","-66.847780000000000","2000","9","1","2000-2009","0.500000000000000"
"412329","NB","6491","45.130540000000003","-66.847780000000000","2000","9","8","2000-2009","0.100000000000000"
"412330","NB","6506","45.193950000000001","-66.979709999999997","2000","9","10","2000-2009","0.200000000000000"
"412331","NB","6532","45.140540000000001","-66.965800000000002","2000","10","13","2000-2009","0.100000000000000"
"412332","NB","6546","45.185360000000003","-67.116140000000001","2000","10","26","2000-2009","0.500000000000000"
"412333","NB","6565","45.157969999999999","-66.760300000000001","2001","4","28","2000-2009","0.300000000000000"
"412334","NB","6587","45.457870000000000","-65.998329999999996","2001","5","1","2000-2009","1.500000000000000"
"412335","NB","6611","45.580440000000003","-66.879400000000004","2001","5","3","2000-2009","4.500000000000000"
"412336","NB","6618","45.352809999999998","-66.085269999999994","2001","5","4","2000-2009","0.900000000000000"
"412337","NB","6629","45.216980000000000","-66.753940000000000","2001","5","6","2000-2009","10.000000000000000"
"412338","NB","6630","45.244230000000002","-66.909639999999996","2001","5","6","2000-2009","10.000000000000000"
"412339","NB","6631","45.239370000000001","-66.898690000000002","2001","5","6","2000-2009","0.100000000000000"
"412340","NB","6632","45.225960000000001","-66.873130000000003","2001","5","6","2000-2009","6.000000000000000"
"412341","NB","6634","45.230530000000002","-66.728539999999995","2001","5","6","2000-2009","2.000000000000000"
"412342","NB","6660","45.144109999999998","-66.822440000000000","2001","5","8","2000-2009","0.100000000000000"
"412343","NB","6664","45.225940000000001","-66.773079999999993","2001","5","8","2000-2009","0.100000000000000"
"412344","NB","6699","45.402799999999999","-66.266279999999995","2001","5","9","2000-2009","0.100000000000000"
"412345","NB","6730","45.389749999999999","-66.902979999999999","2001","5","24","2000-2009","0.100000000000000"
"412346","NB","6735","45.143970000000003","-67.079809999999995","2001","5","25","2000-2009","0.100000000000000"
"412347","NB","6740","45.203330000000001","-67.003519999999995","2001","5","26","2000-2009","0.100000000000000"
"412348","NB","6810","45.353420000000000","-66.672889999999995","2001","7","18","2000-2009","0.100000000000000"
"412349","NB","6818","45.171669999999999","-67.041399999999996","2001","7","22","2000-2009","0.300000000000000"
"412350","NB","6827","45.203229999999998","-66.909790000000001","2001","7","27","2000-2009","0.200000000000000"
"412351","NB","6843","45.284770000000002","-66.253670000000000","2001","8","1","2000-2009","0.100000000000000"
"412352","NB","6846","45.593870000000003","-66.698549999999997","2001","8","3","2000-2009","2.000000000000000"
"412353","NB","6884","45.257930000000002","-66.779340000000005","2001","8","9","2000-2009","0.500000000000000"
"412354","NB","6909","45.230319999999999","-66.353790000000004","2001","8","12","2000-2009","0.100000000000000"
"412355","NB","6910","45.507680000000001","-66.134379999999993","2001","8","12","2000-2009","0.100000000000000"
"412356","NB","6924","45.430360000000000","-66.298289999999994","2001","8","15","2000-2009","0.100000000000000"
"412357","NB","6926","45.176360000000003","-67.116050000000001","2001","8","15","2000-2009","0.500000000000000"
"412358","NB","6927","45.330410000000001","-66.521919999999994","2001","8","15","2000-2009","0.100000000000000"
"412359","NB","6933","45.557679999999998","-66.134320000000002","2001","8","16","2000-2009","1.000000000000000"
"412360","NB","6973","45.207839999999997","-66.415670000000006","2001","9","13","2000-2009","0.100000000000000"
"412361","NB","6979","45.421169999999996","-66.047139999999999","2001","9","14","2000-2009","0.200000000000000"
"412362","NB","6985","45.452910000000003","-66.509010000000004","2001","9","17","2000-2009","0.100000000000000"
"412363","NB","7011","45.598439999999997","-66.647300000000001","2001","10","4","2000-2009","0.100000000000000"
"412364","NB","7017","45.416899999999998","-66.566490000000002","2001","10","10","2000-2009","0.100000000000000"
"412365","NB","7044","45.193860000000001","-66.598489999999998","2002","4","12","2000-2009","1.000000000000000"
"412366","NB","7052","45.125940000000000","-66.773129999999995","2002","4","22","2000-2009","3.000000000000000"
"412367","NB","7056","45.257910000000003","-66.785709999999995","2002","4","23","2000-2009","3.500000000000000"
"412368","NB","7062","45.175860000000000","-66.460250000000002","2002","4","25","2000-2009","1.000000000000000"
"412369","NB","7066","45.275900000000000","-66.892219999999995","2002","4","25","2000-2009","4.000000000000000"
"412370","NB","7079","45.193959999999997","-66.760469999999998","2002","5","5","2000-2009","0.100000000000000"
"412371","NB","7087","45.212760000000003","-67.022170000000003","2002","5","6","2000-2009","0.100000000000000"
"412372","NB","7109","45.367159999999998","-66.809169999999995","2002","5","11","2000-2009","10.000000000000000"
"412373","NB","7131","45.339540000000000","-66.847650000000002","2002","5","18","2000-2009","0.100000000000000"
"412374","NB","7198","45.348360000000000","-66.198149999999998","2002","6","20","2000-2009","0.100000000000000"
"412375","NB","7341","45.416789999999999","-66.260019999999997","2002","9","9","2000-2009","0.100000000000000"
"412376","NB","7343","45.239440000000002","-66.879580000000004","2002","9","13","2000-2009","0.000000000000000"
"412377","NB","7358","45.344000000000001","-66.741219999999998","2003","4","20","2000-2009","0.500000000000000"
"412378","NB","7372","45.180560000000000","-66.954149999999998","2003","4","30","2000-2009","3.000000000000000"
"412379","NB","7379","45.180399999999999","-66.547569999999993","2003","5","4","2000-2009","0.400000000000000"
"412380","NB","7387","45.167040000000000","-66.847650000000002","2003","5","5","2000-2009","1.000000000000000"
"412381","NB","7402","45.112459999999999","-66.766710000000003","2003","5","9","2000-2009","0.100000000000000"
"412382","NB","7421","45.117080000000001","-66.834990000000005","2003","5","18","2000-2009","0.100000000000000"
"412383","NB","7428","45.184899999999999","-66.547579999999996","2003","5","19","2000-2009","0.300000000000000"
"412384","NB","7453","45.412370000000003","-66.198340000000002","2003","5","24","2000-2009","0.100000000000000"
"412385","NB","7501","45.502519999999997","-65.927560000000000","2003","7","1","2000-2009","0.400000000000000"
"412386","NB","7554","45.248379999999997","-66.792299999999997","2003","8","27","2000-2009","0.100000000000000"
"412387","NB","7559","45.303379999999997","-66.898430000000005","2003","9","3","2000-2009","0.100000000000000"
"412388","NB","7567","45.244000000000000","-66.860510000000005","2003","9","11","2000-2009","0.100000000000000"
"412389","NB","7570","45.643439999999998","-65.733710000000002","2003","9","13","2000-2009","0.400000000000000"
"412390","NB","7602","45.139609999999998","-66.822410000000005","2004","4","21","2000-2009","0.200000000000000"
"412391","NB","7607","45.180520000000001","-66.854100000000003","2004","4","21","2000-2009","1.000000000000000"
"412392","NB","7615","45.312500000000000","-66.747460000000004","2004","4","25","2000-2009","0.500000000000000"
"412393","NB","7619","45.343879999999999","-66.792259999999999","2004","4","28","2000-2009","3.000000000000000"
"412394","NB","7636","45.253200000000000","-66.916079999999994","2004","4","30","2000-2009","4.000000000000000"
"412395","NB","7650","45.339579999999998","-66.834900000000005","2004","5","1","2000-2009","1.000000000000000"
"412396","NB","7657","45.189430000000002","-66.986030000000000","2004","5","2","2000-2009","0.100000000000000"
"412397","NB","7669","45.344000000000001","-66.860439999999997","2004","5","4","2000-2009","0.100000000000000"
"412398","NB","7674","45.616889999999998","-66.685640000000006","2004","5","7","2000-2009","1.000000000000000"
"412399","NB","7684","45.162590000000002","-66.703090000000003","2004","5","8","2000-2009","12.000000000000000"
"412400","NB","7685","45.198300000000003","-66.347420000000000","2004","5","8","2000-2009","2.000000000000000"
"412401","NB","7716","45.657570000000000","-66.021360000000001","2004","5","12","2000-2009","2.000000000000000"
"412402","NB","7760","45.466859999999997","-66.098280000000003","2004","6","6","2000-2009","0.300000000000000"
"412403","NB","7778","45.480190000000000","-66.140680000000003","2004","6","13","2000-2009","0.200000000000000"
"412404","NB","7793","45.202779999999997","-66.334680000000006","2004","6","18","2000-2009","0.100000000000000"
"412405","NB","7813","45.148560000000003","-67.060779999999994","2004","8","3","2000-2009","0.000000000000000"
"412406","NB","7840","45.516640000000002","-66.121520000000004","2005","4","15","2000-2009","0.400000000000000"
"412407","NB","7858","45.158029999999997","-66.853960000000001","2005","4","16","2000-2009","1.000000000000000"
"412408","NB","7861","45.144109999999998","-66.822440000000000","2005","4","16","2000-2009","2.000000000000000"
"412409","NB","7879","45.584980000000002","-66.866609999999994","2005","4","17","2000-2009","1.500000000000000"
"412410","NB","7881","45.512279999999997","-66.166340000000005","2005","4","17","2000-2009","0.500000000000000"
"412411","NB","7883","45.248429999999999","-66.773190000000000","2005","4","17","2000-2009","2.000000000000000"
"412412","NB","7887","45.271599999999999","-66.828469999999996","2005","4","17","2000-2009","5.000000000000000"
"412413","NB","7908","45.471359999999997","-66.198290000000000","2005","4","18","2000-2009","3.500000000000000"
"412414","NB","7914","45.252949999999998","-66.873310000000004","2005","4","18","2000-2009","10.000000000000000"
"412415","NB","7920","45.275869999999998","-66.798540000000003","2005","4","19","2000-2009","7.000000000000000"
"412416","NB","7933","45.143999999999998","-67.073449999999994","2005","4","19","2000-2009","1.000000000000000"
"412417","NB","7935","45.180520000000001","-66.854100000000003","2005","4","20","2000-2009","0.100000000000000"
"412418","NB","8043","45.443660000000001","-66.046959999999999","2005","6","25","2000-2009","0.200000000000000"
"412419","NB","8094","45.430360000000000","-66.466459999999998","2005","8","9","2000-2009","0.100000000000000"
"412420","NB","8120","45.616970000000002","-66.627939999999995","2005","8","19","2000-2009","0.100000000000000"
"412421","NB","8132","45.621450000000003","-66.647180000000006","2005","9","3","2000-2009","0.500000000000000"
"412422","NB","8140","45.416829999999997","-66.279179999999997","2005","9","12","2000-2009","0.200000000000000"
"412423","NB","8149","45.675570000000000","-65.846779999999995","2006","3","29","2000-2009","0.200000000000000"
"412424","NB","8153","45.357840000000003","-66.091970000000003","2006","3","30","2000-2009","0.200000000000000"
"412425","NB","8154","45.193950000000001","-66.766829999999999","2006","3","30","2000-2009","10.000000000000000"
"412426","NB","8166","45.189459999999997","-66.760450000000006","2006","4","3","2000-2009","10.000000000000000"
"412427","NB","8171","45.612330000000000","-65.891850000000005","2006","4","4","2000-2009","0.100000000000000"
"412428","NB","8177","45.130400000000002","-66.785860000000000","2006","4","11","2000-2009","1.000000000000000"
"412429","NB","8193","45.153050000000000","-66.841560000000001","2006","4","12","2000-2009","4.000000000000000"
"412430","NB","8214","45.121479999999998","-66.866789999999995","2006","4","21","2000-2009","0.500000000000000"
"412431","NB","8243","45.234890000000000","-66.892290000000003","2006","4","23","2000-2009","15.000000000000000"
"412432","NB","8260","45.316890000000001","-66.792119999999997","2006","4","27","2000-2009","12.000000000000000"
"412433","NB","8261","45.307890000000000","-66.792069999999995","2006","4","27","2000-2009","25.000000000000000"
"412434","NB","8262","45.430480000000003","-66.866669999999999","2006","4","27","2000-2009","5.000000000000000"
"412435","NB","8263","45.439599999999999","-66.828389999999999","2006","4","27","2000-2009","1.500000000000000"
"412436","NB","8266","45.352950000000000","-66.873260000000002","2006","4","27","2000-2009","0.500000000000000"
"412437","NB","8282","45.621470000000002","-66.634360000000001","2006","4","29","2000-2009","0.100000000000000"
"412438","NB","8288","45.621470000000002","-66.634360000000001","2006","4","29","2000-2009","0.100000000000000"
"412439","NB","8289","45.389270000000003","-66.253569999999996","2006","4","29","2000-2009","0.100000000000000"
"412440","NB","8305","45.584499999999998","-65.833960000000005","2006","4","30","2000-2009","1.000000000000000"
"412441","NB","8313","45.134999999999998","-66.860519999999994","2006","4","30","2000-2009","0.200000000000000"
"412442","NB","8322","45.176189999999998","-67.035079999999994","2006","5","1","2000-2009","0.200000000000000"
"412443","NB","8335","45.352960000000003","-66.760400000000004","2006","5","4","2000-2009","0.100000000000000"
"412444","NB","8354","45.180520000000001","-66.854100000000003","2006","5","9","2000-2009","0.100000000000000"
"412445","NB","8360","45.421329999999998","-66.279160000000005","2006","5","9","2000-2009","0.500000000000000"
"412446","NB","8454","45.625909999999998","-66.672839999999994","2007","4","1","2000-2009","2.000000000000000"
"412447","NB","8477","45.248410000000000","-66.779560000000004","2007","4","23","2000-2009","0.100000000000000"
"412448","NB","8488","45.139460000000000","-66.760480000000001","2007","4","25","2000-2009","1.000000000000000"
"412449","NB","8491","45.325910000000000","-66.785790000000006","2007","4","25","2000-2009","8.000000000000000"
"412450","NB","8494","45.176040000000000","-66.728579999999994","2007","4","25","2000-2009","5.000000000000000"
"412451","NB","8499","45.371729999999999","-66.909239999999997","2007","4","26","2000-2009","20.000000000000000"
"412452","NB","8508","45.148569999999999","-66.709660000000000","2007","4","26","2000-2009","4.000000000000000"
"412453","NB","8523","45.153050000000000","-66.716040000000007","2007","5","4","2000-2009","41.000000000000000"
"412454","NB","8624","45.171540000000000","-66.847679999999997","2007","5","14","2000-2009","1.000000000000000"
"412455","NB","8686","45.589269999999999","-65.785089999999997","2007","7","17","2000-2009","0.100000000000000"
"412456","NB","8688","45.167050000000003","-66.722179999999994","2007","7","18","2000-2009","0.100000000000000"
"412457","NB","9021","45.560000000000002","-65.872640000000004","2008","4","19","2000-2009","1.000000000000000"
"412458","NB","9701","45.151229999999998","-66.766599999999997","2008","5","13","2000-2009","0.100000000000000"
"412459","NB","9841","45.273890000000002","-66.822090000000003","2008","5","14","2000-2009","0.500000000000000"
"412460","NB","10282","45.516500000000001","-66.851830000000007","2008","5","24","2000-2009","1.000000000000000"
"412461","NB","10501","45.364730000000002","-66.766540000000006","2008","5","29","2000-2009","0.100000000000000"
"412462","NB","10521","45.473730000000003","-66.647300000000001","2008","5","30","2000-2009","0.100000000000000"
"412463","NB","10582","45.184899999999999","-66.777169999999998","2008","5","30","2000-2009","0.400000000000000"
"412464","NB","10742","45.189830000000001","-66.400670000000005","2008","6","14","2000-2009","0.100000000000000"
"412465","NB","11241","45.157969999999999","-67.085750000000004","2008","7","12","2000-2009","0.100000000000000"
"412466","NB","11661","45.360230000000001","-66.766520000000000","2008","8","11","2000-2009","0.100000000000000"
"412467","NB","11701","45.550229999999999","-65.914670000000001","2008","8","18","2000-2009","0.100000000000000"
"412468","NB","12401","45.210340000000002","-66.953919999999997","2009","4","17","2000-2009","0.500000000000000"
"412469","NB","12488","45.131920000000001","-66.804299999999998","2009","4","25","2000-2009","0.100000000000000"
"412470","NB","12521","45.405569999999997","-66.260030000000000","2009","4","26","2000-2009","2.000000000000000"
"412471","NB","12741","45.369030000000002","-66.240859999999998","2009","4","30","2000-2009","0.500000000000000"
"412472","NB","13450","45.346280000000000","-66.857230000000001","2009","5","16","2000-2009","1.000000000000000"
"412473","NB","13801","45.309280000000001","-66.741600000000005","2009","6","8","2000-2009","0.100000000000000"
"412474","NB","14101","45.250650000000000","-66.660079999999994","2009","8","9","2000-2009","2.000000000000000"
"412475","NB","14421","45.391550000000002","-66.075720000000004","2009","9","3","2000-2009","1.000000000000000"
"412476","NB","14481","45.350659999999998","-66.688980000000001","2009","9","12","2000-2009","0.500000000000000"
"412477","NB","14542","45.346499999999999","-66.909469999999999","2009","9","21","2000-2009","0.100000000000000"
"412478","NB","14828","45.214680000000001","-66.547479999999993","2010","3","20","2010-2019","1.000000000000000"
"412479","NB","15404","45.348649999999999","-66.766080000000002","2010","5","1","2010-2019","1.500000000000000"
"412480","NB","15405","45.409329999999997","-66.587180000000004","2010","5","1","2010-2019","0.300000000000000"
"412481","NB","15482","45.132759999999998","-66.750889999999998","2010","5","3","2010-2019","0.200000000000000"
"412482","NB","15563","45.368960000000001","-66.215329999999994","2010","5","13","2010-2019","1.500000000000000"
"412483","NB","15662","45.314599999999999","-66.402730000000005","2010","5","17","2010-2019","0.500000000000000"
"412484","NB","15742","45.332670000000000","-66.563350000000000","2010","5","21","2010-2019","0.100000000000000"
"412485","NB","15823","45.189570000000003","-66.400630000000007","2010","5","24","2010-2019","0.100000000000000"
"412486","NB","16142","45.189489999999999","-66.976460000000003","2010","7","8","2010-2019","0.100000000000000"
"412487","NB","16182","45.169490000000003","-66.915869999999998","2010","7","8","2010-2019","0.100000000000000"
"412488","NB","16202","45.210270000000001","-66.747519999999994","2010","7","8","2010-2019","0.100000000000000"
"412489","NB","16482","45.362769999999998","-66.909139999999994","2010","8","14","2010-2019","1.500000000000000"
"412490","NB","16504","45.443500000000000","-66.780169999999998","2010","8","15","2010-2019","0.300000000000000"
"412491","NB","16942","45.273519999999998","-66.564080000000004","2010","8","30","2010-2019","0.100000000000000"
"412492","NB","17362","45.320650000000001","-66.254519999999999","2011","4","23","2010-2019","0.200000000000000"
"412493","NB","17584","45.255879999999998","-66.828350000000000","2011","5","2","2010-2019","0.200000000000000"
"412494","NB","17842","45.309730000000002","-66.873099999999994","2011","6","5","2010-2019","3.000000000000000"
"412495","NB","18042","45.325910000000000","-66.795320000000004","2011","7","15","2010-2019","0.300000000000000"
"412496","NB","18102","45.193480000000001","-66.764820000000000","2011","7","21","2010-2019","0.500000000000000"
"412497","NB","2013-3-158","45.397399999999998","-66.274500000000003","2013","7","17","2010-2019","0.100000000000000"
"412498","NB","2013-3-100","45.291400000000003","-66.865099999999998","2013","5","3","2010-2019","1.500000000000000"
"412499","NB","2013-3-101","45.157829999999997","-66.706999999999994","2013","5","3","2010-2019","3.000000000000000"
"412500","NB","2012-3-154","45.219090000000001","-66.372910000000005","2012","8","27","2010-2019","0.100000000000000"
"412501","NB","2012-3-160","45.525620000000004","-66.018029999999996","2012","9","1","2010-2019","0.100000000000000"
"412502","NB","2012-3-159","45.264699999999998","-66.766630000000006","2012","9","1","2010-2019","1.600000000000000"
"412503","NB","2012-3-161","45.360289999999999","-66.728260000000006","2012","9","2","2010-2019","0.100000000000000"
"412504","NB","2012-3-156","45.587080000000000","-66.068770000000001","2012","8","29","2010-2019","0.100000000000000"
"412505","NB","2013-3-35","45.415999999999997","-66.190749999999994","2013","4","18","2010-2019","0.500000000000000"
"412506","NB","2013-3-161","45.321249999999999","-66.583629999999999","2013","8","27","2010-2019","3.500000000000000"
"412507","NB","2012-3-20","45.159050000000001","-67.076899999999995","2012","4","2","2010-2019","0.100000000000000"
"412508","NB","2012-3-57","45.137430000000002","-66.809659999999994","2012","4","14","2010-2019","2.000000000000000"
"412509","NB","2012-3-97","45.247500000000002","-66.872330000000005","2012","4","19","2010-2019","10.000000000000000"
"412510","NB","2012-3-91","45.278669999999998","-66.842669999999998","2012","4","18","2010-2019","1.200000000000000"
"412511","NB","2012-3-92","45.378169999999997","-66.194170000000000","2012","4","19","2010-2019","0.100000000000000"
"412512","NB","2012-3-83","45.377859999999998","-66.768950000000004","2012","4","16","2010-2019","0.100000000000000"
"412513","NB","2012-3-133","45.588839999999998","-65.893360000000001","2012","6","21","2010-2019","0.100000000000000"
"412514","NB","2012-3-74","45.164839999999998","-66.841250000000002","2012","4","15","2010-2019","0.200000000000000"
"412515","NB","2012-3-28","45.138919999999999","-66.866399999999999","2012","4","5","2010-2019","0.300000000000000"
"412516","NB","2012-3-125","45.253950000000003","-66.777320000000003","2012","5","17","2010-2019","1.000000000000000"
"412517","NB","2012-3-29","45.138900000000000","-66.865750000000006","2012","4","5","2010-2019","0.200000000000000"
"412518","NB","2012-3-26","45.133719999999997","-66.866630000000001","2012","4","4","2010-2019","0.500000000000000"
"412519","NB","2012-3-72","45.141750000000002","-66.754109999999997","2012","4","7","2010-2019","1.000000000000000"
"412520","NB","2012-3-100","45.478200000000001","-66.779330000000002","2012","4","20","2010-2019","1.000000000000000"
"412521","NB","2012-3-101","45.491619999999998","-66.440799999999996","2012","4","20","2010-2019","1.500000000000000"
"412522","NB","2013-3-22","45.139220000000002","-66.763120000000001","2013","4","11","2010-2019","3.000000000000000"
"412523","NB","2013-3-89","45.133830000000003","-66.800470000000004","2013","4","30","2010-2019","0.100000000000000"
"412524","NB","2013-3-18","45.140970000000003","-66.787920000000000","2013","4","17","2010-2019","0.200000000000000"
"412525","NB","2013-3-19","45.160719999999998","-66.839619999999996","2013","4","17","2010-2019","0.100000000000000"
"412526","NB","2013-3-5","45.485169999999997","-65.948700000000002","2013","4","7","2010-2019","0.300000000000000"
"412527","NB","2013-3-43","45.323920000000001","-66.904100000000000","2013","4","22","2010-2019","5.000000000000000"
"412528","NB","2013-3-83","45.425919999999998","-66.684420000000003","2013","4","30","2010-2019","0.300000000000000"
"412529","NB","2013-3-64","45.177720000000001","-66.410120000000006","2013","4","28","2010-2019","2.000000000000000"
"412530","NB","2013-3-27","45.225870000000000","-66.850200000000001","2013","4","17","2010-2019","0.200000000000000"
"412531","NB","2013-3-53","45.133450000000003","-66.788669999999996","2013","4","18","2010-2019","0.100000000000000"
"412532","NB","2013-3-56","45.160670000000003","-66.839500000000001","2013","4","19","2010-2019","0.200000000000000"
"412533","NB","2013-3-42","45.310429999999997","-66.873069999999998","2013","4","22","2010-2019","3.300000000000000"
"412534","NB","2013-3-51","45.148730000000000","-66.887079999999997","2013","4","23","2010-2019","0.200000000000000"
"412535","NB","2013-3-52","45.141700000000000","-66.867949999999993","2013","4","18","2010-2019","2.000000000000000"
"412536","NB","2013-3-90","45.223520000000001","-66.882679999999993","2013","5","1","2010-2019","40.000000000000000"
"412537","NB","2013-3-141","45.514380000000003","-66.118330000000000","2013","5","7","2010-2019","0.100000000000000"
"412538","NB","2013-3-3","45.385330000000003","-66.081500000000005","2013","3","31","2010-2019","0.100000000000000"
"412539","NB","2013-3-6","45.133499999999998","-66.867279999999994","2013","4","7","2010-2019","1.000000000000000"
"412540","NB","2013-3-73","45.132829999999998","-66.756180000000001","2013","4","29","2010-2019","0.600000000000000"
"412541","NB","2013-3-102","45.273829999999997","-66.871830000000003","2013","5","3","2010-2019","3.500000000000000"
"412542","NB","2013-3-115","45.267299999999999","-66.865650000000002","2013","5","5","2010-2019","19.000000000000000"
"412543","NB","2013-3-41","45.159350000000003","-67.002970000000005","2013","4","21","2010-2019","0.100000000000000"
"412544","NB","2013-3-104","45.160170000000001","-66.838470000000001","2013","5","4","2010-2019","0.100000000000000"
"412545","NB","2013-3-9","45.506390000000003","-65.992779999999996","2013","4","15","2010-2019","0.500000000000000"
"412546","NB","2013-3-55","45.126320000000000","-66.757499999999993","2013","4","18","2010-2019","0.500000000000000"
"412547","NB","2013-3-82","45.253369999999997","-66.776150000000001","2013","4","30","2010-2019","3.000000000000000"
"412548","NB","2013-3-34","45.405130000000000","-66.197469999999996","2013","4","18","2010-2019","0.200000000000000"
"412549","NB","2013-3-48","45.269199999999998","-66.854230000000001","2013","4","23","2010-2019","0.300000000000000"
"412550","NB","2013-3-44","45.193019999999997","-66.772350000000003","2013","4","21","2010-2019","0.100000000000000"
"412551","NB","2013-3-50","45.149500000000003","-66.834519999999998","2013","4","23","2010-2019","0.100000000000000"
"412552","NB","2013-3-129","45.407840000000000","-66.282409999999999","2013","4","18","2010-2019","0.100000000000000"
"412553","NB","2013-3-85","45.139279999999999","-66.785769999999999","2013","4","29","2010-2019","0.100000000000000"
"412554","NB","3-8-7","45.158650000000002","-66.819680000000005","2014","4","17","2010-2019","0.200000000000000"
"412555","NB","3-8-8","45.134569999999997","-66.799120000000002","2014","4","17","2010-2019","0.200000000000000"
"412556","NB","3-8-9","45.134470000000000","-66.798019999999994","2014","4","17","2010-2019","0.200000000000000"
"412557","NB","3-8-10","45.171349999999997","-66.945470000000000","2014","4","18","2010-2019","0.100000000000000"
"412558","NB","3-8-11","45.134470000000000","-66.798019999999994","2014","4","18","2010-2019","0.200000000000000"
